lon,lat,value
113.56331202802028,37.77854701226174,-0.022071643
113.56363681317454,37.77854701226174,-0.040021904
113.5639615983288,37.77854701226174,-0.038001284
113.56428638348306,37.77854701226174,-0.045484614
113.56461116863733,37.77854701226174,-0.039216198
113.56493595379159,37.77854701226174,-0.03527079
113.56526073894585,37.77854701226174,-0.041988708
113.56558552410011,37.77854701226174,-0.0501588
113.54837191092415,37.77822222710748,-0.05268056
113.54869669607841,37.77822222710748,-0.038285337
113.54902148123267,37.77822222710748,-0.03750815
113.54967105154121,37.77822222710748,-0.04685543
113.55032062184974,37.77822222710748,-0.064781316
113.550645407004,37.77822222710748,-0.05030106
113.55097019215826,37.77822222710748,-0.026106259
113.55129497731252,37.77822222710748,-0.024496267
113.55161976246679,37.77822222710748,-0.025022397
113.55194454762105,37.77822222710748,-0.02661052
113.55226933277531,37.77822222710748,-0.063683756
113.55259411792957,37.77822222710748,-0.06774722
113.55291890308384,37.77822222710748,-0.06220102
113.5532436882381,37.77822222710748,-0.05110208
113.55356847339237,37.77822222710748,-0.03416791
113.55389325854664,37.77822222710748,-0.041171618
113.5542180437009,37.77822222710748,-0.041171618
113.55454282885516,37.77822222710748,-0.046274763
113.55486761400942,37.77822222710748,-0.030308928
113.55519239916369,37.77822222710748,-0.021074072
113.55551718431795,37.77822222710748,-0.03705745
113.55584196947221,37.77822222710748,-0.027553622
113.55616675462647,37.77822222710748,-0.04906814
113.55649153978074,37.77822222710748,-0.054003842
113.556816324935,37.77822222710748,-0.05636007
113.55714111008926,37.77822222710748,-0.0589828
113.55746589524352,37.77822222710748,-0.04960006
113.55779068039779,37.77822222710748,-0.03536021
113.55811546555206,37.77822222710748,-0.022394082
113.55844025070633,37.77822222710748,-0.042360492
113.55876503586059,37.77822222710748,-0.039851785
113.55908982101485,37.77822222710748,-0.04362146
113.55941460616911,37.77822222710748,-0.031792045
113.55973939132338,37.77822222710748,-0.039822824
113.56006417647764,37.77822222710748,-0.055504337
113.5603889616319,37.77822222710748,-0.05323526
113.56071374678616,37.77822222710748,-0.043407492
113.56103853194043,37.77822222710748,-0.041463528
113.56136331709469,37.77822222710748,-0.029617736
113.56168810224895,37.77822222710748,-0.045026537
113.56201288740321,37.77822222710748,-0.035144877
113.56233767255748,37.77822222710748,-0.041343138
113.56266245771175,37.77822222710748,-0.041160986
113.56298724286601,37.77822222710748,-0.04979518
113.56331202802028,37.77822222710748,-0.048041526
113.56363681317454,37.77822222710748,-0.05298114
113.5639615983288,37.77822222710748,-0.039600912
113.56493595379159,37.77822222710748,-0.03733003
113.56526073894585,37.77822222710748,-0.04464759
113.56558552410011,37.77822222710748,-0.054939143
113.54642319999857,37.77789744195321,-0.038696706
113.54674798515283,37.77789744195321,-0.049162824
113.5470727703071,37.77789744195321,-0.04430915
113.54739755546136,37.77789744195321,-0.03944378
113.54772234061562,37.77789744195321,-0.050509892
113.54804712576988,37.77789744195321,-0.048604153
113.54837191092415,37.77789744195321,-0.036050186
113.54869669607841,37.77789744195321,-0.032101404
113.54902148123267,37.77789744195321,-0.041729428
113.54934626638695,37.77789744195321,-0.04689333
113.54967105154121,37.77789744195321,-0.060848966
113.55032062184974,37.77789744195321,-0.06969293
113.550645407004,37.77789744195321,-0.060958255
113.55097019215826,37.77789744195321,-0.039984472
113.55129497731252,37.77789744195321,-0.024322381
113.55161976246679,37.77789744195321,-0.022926344
113.55194454762105,37.77789744195321,-0.03322252
113.55226933277531,37.77789744195321,-0.059944168
113.55259411792957,37.77789744195321,-0.042404123
113.55291890308384,37.77789744195321,-0.046696886
113.5532436882381,37.77789744195321,-0.058516268
113.55356847339237,37.77789744195321,-0.04977373
113.55389325854664,37.77789744195321,-0.04037027
113.5542180437009,37.77789744195321,-0.034548473
113.55454282885516,37.77789744195321,-0.020052504
113.55519239916369,37.77789744195321,-0.021089537
113.55551718431795,37.77789744195321,-0.019128682
113.55584196947221,37.77789744195321,-0.038943753
113.55616675462647,37.77789744195321,-0.048516143
113.55649153978074,37.77789744195321,-0.053831827
113.556816324935,37.77789744195321,-0.057623617
113.55714111008926,37.77789744195321,-0.056406796
113.55746589524352,37.77789744195321,-0.05160016
113.55779068039779,37.77789744195321,-0.035165917
113.55811546555206,37.77789744195321,-0.04142071
113.55844025070633,37.77789744195321,-0.041215442
113.55876503586059,37.77789744195321,-0.046669118
113.55908982101485,37.77789744195321,-0.045797113
113.55941460616911,37.77789744195321,-0.03340312
113.55973939132338,37.77789744195321,-0.036824986
113.56006417647764,37.77789744195321,-0.05063511
113.5603889616319,37.77789744195321,-0.056301516
113.56071374678616,37.77789744195321,-0.05480725
113.56103853194043,37.77789744195321,-0.05126802
113.56136331709469,37.77789744195321,-0.044811647
